timestamp,total_seconds_elapsed,movement,status
Mon Jan  1 13:21:00 1900,48060,no,Off
Mon Jan  1 13:21:30 1900,48090,no,Off
Mon Jan  1 13:22:00 1900,48120,no,Off
Mon Jan  1 13:22:30 1900,48150,no,Off
Mon Jan  1 13:23:00 1900,48180,no,Off
Mon Jan  1 13:23:30 1900,48210,no,Off
Mon Jan  1 13:24:00 1900,48240,no,Off
Mon Jan  1 13:24:30 1900,48270,no,Off
Mon Jan  1 13:25:00 1900,48300,no,Off
Mon Jan  1 13:25:30 1900,48330,no,Off
Mon Jan  1 13:26:00 1900,48360,no,Off
Mon Jan  1 13:26:30 1900,48390,no,Off
Mon Jan  1 13:27:00 1900,48420,no,Off
Mon Jan  1 13:27:30 1900,48450,no,Off
Mon Jan  1 13:28:00 1900,48480,no,Off
Mon Jan  1 13:28:30 1900,48510,no,Off
Mon Jan  1 13:29:00 1900,48540,no,Off
Mon Jan  1 13:29:30 1900,48570,no,Off
Mon Jan  1 13:30:00 1900,48600,no,Off
Mon Jan  1 13:30:30 1900,48630,no,Off
Mon Jan  1 13:31:00 1900,48660,no,Off
Mon Jan  1 13:31:30 1900,48690,no,Off
Mon Jan  1 13:32:00 1900,48720,no,Off
Mon Jan  1 13:32:30 1900,48750,no,Off
Mon Jan  1 13:33:00 1900,48780,no,Off
Mon Jan  1 13:33:30 1900,48810,no,Off
Mon Jan  1 13:34:00 1900,48840,no,Off
Mon Jan  1 13:34:30 1900,48870,no,Off
Mon Jan  1 13:35:00 1900,48900,no,Off
Mon Jan  1 13:35:30 1900,48930,no,Off
Mon Jan  1 13:36:00 1900,48960,no,Off
Mon Jan  1 13:36:30 1900,48990,no,Off
Mon Jan  1 13:37:00 1900,49020,no,Off
Mon Jan  1 13:37:30 1900,49050,no,Off
Mon Jan  1 13:38:00 1900,49080,no,Off
Mon Jan  1 13:38:30 1900,49110,no,Off
Mon Jan  1 13:39:00 1900,49140,no,Off
Mon Jan  1 13:39:30 1900,49170,no,Off
Mon Jan  1 13:40:00 1900,49200,no,Off
Mon Jan  1 13:40:30 1900,49230,no,Off
Mon Jan  1 13:41:00 1900,49260,no,Off
Mon Jan  1 13:41:30 1900,49290,no,Off
Mon Jan  1 13:42:00 1900,49320,no,Off
Mon Jan  1 13:42:30 1900,49350,no,Off
Mon Jan  1 13:43:00 1900,49380,no,Off
Mon Jan  1 13:43:30 1900,49410,no,Off
Mon Jan  1 13:44:00 1900,49440,no,Off
Mon Jan  1 13:44:30 1900,49470,no,Off
Mon Jan  1 13:45:00 1900,49500,no,Off
Mon Jan  1 13:45:30 1900,49530,no,Off
Mon Jan  1 13:46:00 1900,49560,no,Off
Mon Jan  1 13:46:30 1900,49590,no,Off
Mon Jan  1 13:47:00 1900,49620,no,Off
Mon Jan  1 13:47:30 1900,49650,no,Off
Mon Jan  1 13:48:00 1900,49680,no,Off
Mon Jan  1 13:48:30 1900,49710,no,Off
Mon Jan  1 13:49:00 1900,49740,no,Off
Mon Jan  1 13:49:30 1900,49770,no,Off
Mon Jan  1 13:50:00 1900,49800,no,Off
Mon Jan  1 13:50:30 1900,49830,no,Off
Mon Jan  1 13:51:00 1900,49860,no,Off
Mon Jan  1 13:51:30 1900,49890,no,Off
Mon Jan  1 13:52:00 1900,49920,no,Off
Mon Jan  1 13:52:30 1900,49950,no,Off
Mon Jan  1 13:53:00 1900,49980,no,Off
Mon Jan  1 13:53:30 1900,50010,no,Off
Mon Jan  1 13:54:00 1900,50040,no,Off
Mon Jan  1 13:54:30 1900,50070,no,Off
Mon Jan  1 13:55:00 1900,50100,no,Off
Mon Jan  1 13:55:30 1900,50130,no,Off
Mon Jan  1 13:56:00 1900,50160,no,Off
Mon Jan  1 13:56:30 1900,50190,no,Off
Mon Jan  1 13:57:00 1900,50220,no,Off
Mon Jan  1 13:57:30 1900,50250,no,Off
Mon Jan  1 13:58:00 1900,50280,no,Off
Mon Jan  1 13:58:30 1900,50310,no,Off
Mon Jan  1 13:59:00 1900,50340,no,Off
Mon Jan  1 13:59:30 1900,50370,no,Off
Mon Jan  1 14:00:00 1900,50400,no,Off
Mon Jan  1 14:00:30 1900,50430,no,Off
Mon Jan  1 14:01:00 1900,50460,no,Off
Mon Jan  1 14:01:30 1900,50490,no,Off
Mon Jan  1 14:02:00 1900,50520,no,Off
Mon Jan  1 14:02:30 1900,50550,no,Off
Mon Jan  1 14:03:00 1900,50580,no,Off
Mon Jan  1 14:03:30 1900,50610,no,Off
Mon Jan  1 14:04:00 1900,50640,no,On
Mon Jan  1 14:04:30 1900,50670,no,On
Mon Jan  1 14:05:00 1900,50700,no,On
Mon Jan  1 14:05:30 1900,50730,no,On
Mon Jan  1 14:06:00 1900,50760,no,On
Mon Jan  1 14:06:30 1900,50790,no,On
Mon Jan  1 14:07:00 1900,50820,no,On
Mon Jan  1 14:07:30 1900,50850,no,On
Mon Jan  1 14:08:00 1900,50880,no,Off
Mon Jan  1 14:08:30 1900,50910,no,On
Mon Jan  1 14:09:00 1900,50940,no,On
Mon Jan  1 14:09:30 1900,50970,no,Off
Mon Jan  1 14:10:00 1900,51000,no,On
Mon Jan  1 14:10:30 1900,51030,no,Off
Mon Jan  1 14:11:00 1900,51060,no,Off
Mon Jan  1 14:11:30 1900,51090,no,Off
Mon Jan  1 14:12:00 1900,51120,no,On
Mon Jan  1 14:12:30 1900,51150,no,On
Mon Jan  1 14:13:00 1900,51180,no,Off
Mon Jan  1 14:13:30 1900,51210,no,Off
Mon Jan  1 14:14:00 1900,51240,no,Off
Mon Jan  1 14:14:30 1900,51270,no,Off
Mon Jan  1 14:15:00 1900,51300,no,Off
Mon Jan  1 14:15:30 1900,51330,no,Off
Mon Jan  1 14:16:00 1900,51360,no,Off
Mon Jan  1 14:16:30 1900,51390,no,Off
Mon Jan  1 14:17:00 1900,51420,no,Off
Mon Jan  1 14:17:30 1900,51450,no,Off
Mon Jan  1 14:18:00 1900,51480,no,Off
Mon Jan  1 14:18:30 1900,51510,no,Off
Mon Jan  1 14:19:00 1900,51540,no,Off
Mon Jan  1 14:19:30 1900,51570,no,Off
Mon Jan  1 14:20:00 1900,51600,no,Off
Mon Jan  1 14:20:30 1900,51630,no,Off
Mon Jan  1 14:21:00 1900,51660,no,Off
Mon Jan  1 14:21:30 1900,51690,no,Off
Mon Jan  1 14:22:00 1900,51720,no,Off
Mon Jan  1 14:22:30 1900,51750,no,Off
Mon Jan  1 14:23:00 1900,51780,no,Off
Mon Jan  1 14:23:30 1900,51810,no,Off
Mon Jan  1 14:24:00 1900,51840,no,Off
Mon Jan  1 14:24:30 1900,51870,no,Off
Mon Jan  1 14:25:00 1900,51900,no,Off
Mon Jan  1 14:25:30 1900,51930,no,Off
Mon Jan  1 14:26:00 1900,51960,no,Off
Mon Jan  1 14:26:30 1900,51990,no,Off
Mon Jan  1 14:27:00 1900,52020,no,Off
Mon Jan  1 14:27:30 1900,52050,no,Off
Mon Jan  1 14:28:00 1900,52080,no,Off
Mon Jan  1 14:28:30 1900,52110,no,Off
Mon Jan  1 14:29:00 1900,52140,no,Off
Mon Jan  1 14:29:30 1900,52170,no,Off
Mon Jan  1 14:30:00 1900,52200,no,Off
Mon Jan  1 14:30:30 1900,52230,no,Off
Mon Jan  1 14:31:00 1900,52260,no,Off
Mon Jan  1 14:31:30 1900,52290,no,Off
Mon Jan  1 14:32:00 1900,52320,no,Off
Mon Jan  1 14:32:30 1900,52350,no,Off
Mon Jan  1 14:33:00 1900,52380,no,Off
Mon Jan  1 14:33:30 1900,52410,no,Off
Mon Jan  1 14:34:00 1900,52440,no,Off
Mon Jan  1 14:34:30 1900,52470,no,Off
Mon Jan  1 14:35:00 1900,52500,no,Off
Mon Jan  1 14:35:30 1900,52530,no,Off
Mon Jan  1 14:36:00 1900,52560,no,Off
Mon Jan  1 14:36:30 1900,52590,no,Off
Mon Jan  1 14:37:00 1900,52620,no,Off
Mon Jan  1 14:37:30 1900,52650,no,Off
Mon Jan  1 14:38:00 1900,52680,no,Off
Mon Jan  1 14:38:30 1900,52710,no,Off
Mon Jan  1 14:39:00 1900,52740,no,Off
Mon Jan  1 14:39:30 1900,52770,no,Off
Mon Jan  1 14:40:00 1900,52800,no,Off
Mon Jan  1 14:40:30 1900,52830,no,Off
Mon Jan  1 14:41:00 1900,52860,no,Off
Mon Jan  1 14:41:30 1900,52890,no,Off
Mon Jan  1 14:42:00 1900,52920,no,Off
Mon Jan  1 14:42:30 1900,52950,no,Off
Mon Jan  1 14:43:00 1900,52980,no,Off
Mon Jan  1 14:43:30 1900,53010,no,Off
Mon Jan  1 14:44:00 1900,53040,no,Off
Mon Jan  1 14:44:30 1900,53070,no,Off
Mon Jan  1 14:45:00 1900,53100,no,Off
Mon Jan  1 14:45:30 1900,53130,no,Off
Mon Jan  1 14:46:00 1900,53160,no,Off
Mon Jan  1 14:46:30 1900,53190,no,Off
Mon Jan  1 14:47:00 1900,53220,no,Off
Mon Jan  1 14:47:30 1900,53250,no,Off
Mon Jan  1 14:48:00 1900,53280,no,Off
Mon Jan  1 14:48:30 1900,53310,no,Off
Mon Jan  1 14:49:00 1900,53340,no,Off
Mon Jan  1 14:49:30 1900,53370,no,Off
Mon Jan  1 14:50:00 1900,53400,no,Off
Mon Jan  1 14:50:30 1900,53430,no,Off
Mon Jan  1 14:51:00 1900,53460,no,Off
Mon Jan  1 14:51:30 1900,53490,no,Off
Mon Jan  1 14:52:00 1900,53520,no,Off
Mon Jan  1 14:52:30 1900,53550,no,Off
Mon Jan  1 14:53:00 1900,53580,no,Off
Mon Jan  1 14:53:30 1900,53610,no,Off
Mon Jan  1 14:54:00 1900,53640,no,Off
Mon Jan  1 14:54:30 1900,53670,no,Off
Mon Jan  1 14:55:00 1900,53700,no,Off
Mon Jan  1 14:55:30 1900,53730,no,Off
Mon Jan  1 14:56:00 1900,53760,no,Off
Mon Jan  1 14:56:30 1900,53790,no,Off
Mon Jan  1 14:57:00 1900,53820,no,Off
Mon Jan  1 14:57:30 1900,53850,no,Off
Mon Jan  1 14:58:00 1900,53880,no,Off
Mon Jan  1 14:58:30 1900,53910,no,Off
Mon Jan  1 14:59:00 1900,53940,no,Off
Mon Jan  1 14:59:30 1900,53970,no,Off
Mon Jan  1 15:00:00 1900,54000,no,Off
Mon Jan  1 15:00:30 1900,54030,no,Off
Mon Jan  1 15:01:00 1900,54060,no,Off
Mon Jan  1 15:01:30 1900,54090,no,Off
Mon Jan  1 15:02:00 1900,54120,no,Off
Mon Jan  1 15:02:30 1900,54150,no,Off
Mon Jan  1 15:03:00 1900,54180,no,Off
Mon Jan  1 15:03:30 1900,54210,no,Off
Mon Jan  1 15:04:00 1900,54240,no,Off
Mon Jan  1 15:04:30 1900,54270,no,Off
Mon Jan  1 15:05:00 1900,54300,no,Off
Mon Jan  1 15:05:30 1900,54330,no,Off
Mon Jan  1 15:06:00 1900,54360,no,Off
Mon Jan  1 15:06:30 1900,54390,no,Off
Mon Jan  1 15:07:00 1900,54420,no,Off
Mon Jan  1 15:07:30 1900,54450,no,Off
Mon Jan  1 15:08:00 1900,54480,no,Off
Mon Jan  1 15:08:30 1900,54510,no,Off
Mon Jan  1 15:09:00 1900,54540,no,Off
Mon Jan  1 15:09:30 1900,54570,no,Off
Mon Jan  1 15:10:00 1900,54600,no,Off
Mon Jan  1 15:10:30 1900,54630,no,Off
Mon Jan  1 15:11:00 1900,54660,no,Off
Mon Jan  1 15:11:30 1900,54690,no,Off
Mon Jan  1 15:12:00 1900,54720,no,Off
Mon Jan  1 15:12:30 1900,54750,no,Off
Mon Jan  1 15:13:00 1900,54780,no,On
Mon Jan  1 15:13:30 1900,54810,no,On
Mon Jan  1 15:14:00 1900,54840,no,On
Mon Jan  1 15:14:30 1900,54870,no,On
Mon Jan  1 15:15:00 1900,54900,no,On
Mon Jan  1 15:15:30 1900,54930,no,On
Mon Jan  1 15:16:00 1900,54960,no,On
Mon Jan  1 15:16:30 1900,54990,no,On
Mon Jan  1 15:17:00 1900,55020,no,On
Mon Jan  1 15:17:30 1900,55050,no,Off
Mon Jan  1 15:18:00 1900,55080,no,Off
Mon Jan  1 15:18:30 1900,55110,no,On
Mon Jan  1 15:19:00 1900,55140,no,On
Mon Jan  1 15:19:30 1900,55170,no,Off
Mon Jan  1 15:20:00 1900,55200,no,On
Mon Jan  1 15:20:30 1900,55230,no,On
Mon Jan  1 15:21:00 1900,55260,no,On
Mon Jan  1 15:21:30 1900,55290,no,Off
Mon Jan  1 15:22:00 1900,55320,no,Off
Mon Jan  1 15:22:30 1900,55350,no,Off
Mon Jan  1 15:23:00 1900,55380,no,Off
Mon Jan  1 15:23:30 1900,55410,no,Off
Mon Jan  1 15:24:00 1900,55440,no,Off
Mon Jan  1 15:24:30 1900,55470,no,Off
Mon Jan  1 15:25:00 1900,55500,no,Off
Mon Jan  1 15:25:30 1900,55530,no,Off
Mon Jan  1 15:26:00 1900,55560,no,Off
Mon Jan  1 15:26:30 1900,55590,no,Off
Mon Jan  1 15:27:00 1900,55620,no,Off
Mon Jan  1 15:27:30 1900,55650,no,Off
Mon Jan  1 15:28:00 1900,55680,no,Off
Mon Jan  1 15:28:30 1900,55710,no,Off
Mon Jan  1 15:29:00 1900,55740,no,Off
Mon Jan  1 15:29:30 1900,55770,no,Off
Mon Jan  1 15:30:00 1900,55800,no,Off
Mon Jan  1 15:30:30 1900,55830,no,Off
Mon Jan  1 15:31:00 1900,55860,no,Off
Mon Jan  1 15:31:30 1900,55890,no,Off
Mon Jan  1 15:32:00 1900,55920,no,Off
Mon Jan  1 15:32:30 1900,55950,no,Off
Mon Jan  1 15:33:00 1900,55980,no,Off
Mon Jan  1 15:33:30 1900,56010,no,Off
Mon Jan  1 15:34:00 1900,56040,no,Off
Mon Jan  1 15:34:30 1900,56070,no,Off
Mon Jan  1 15:35:00 1900,56100,no,Off
Mon Jan  1 15:35:30 1900,56130,no,Off
Mon Jan  1 15:36:00 1900,56160,no,Off
Mon Jan  1 15:36:30 1900,56190,no,Off
Mon Jan  1 15:37:00 1900,56220,no,Off
Mon Jan  1 15:37:30 1900,56250,no,Off
Mon Jan  1 15:38:00 1900,56280,no,Off
Mon Jan  1 15:38:30 1900,56310,no,Off
Mon Jan  1 15:39:00 1900,56340,no,Off
Mon Jan  1 15:39:30 1900,56370,no,Off
Mon Jan  1 15:40:00 1900,56400,no,Off
Mon Jan  1 15:40:30 1900,56430,no,Off
Mon Jan  1 15:41:00 1900,56460,no,Off
Mon Jan  1 15:41:30 1900,56490,no,Off
Mon Jan  1 15:42:00 1900,56520,no,Off
Mon Jan  1 15:42:30 1900,56550,no,Off
Mon Jan  1 15:43:00 1900,56580,no,Off
Mon Jan  1 15:43:30 1900,56610,no,Off
Mon Jan  1 15:44:00 1900,56640,no,Off
Mon Jan  1 15:44:30 1900,56670,no,Off
Mon Jan  1 15:45:00 1900,56700,no,Off
Mon Jan  1 15:45:30 1900,56730,no,Off
Mon Jan  1 15:46:00 1900,56760,no,Off
Mon Jan  1 15:46:30 1900,56790,no,Off
Mon Jan  1 15:47:00 1900,56820,no,Off
Mon Jan  1 15:47:30 1900,56850,no,Off
Mon Jan  1 15:48:00 1900,56880,no,Off
Mon Jan  1 15:48:30 1900,56910,no,Off
Mon Jan  1 15:49:00 1900,56940,no,Off
Mon Jan  1 15:49:30 1900,56970,no,Off
Mon Jan  1 15:50:00 1900,57000,no,Off
Mon Jan  1 15:50:30 1900,57030,no,Off
Mon Jan  1 15:51:00 1900,57060,no,Off
Mon Jan  1 15:51:30 1900,57090,no,Off
Mon Jan  1 15:52:00 1900,57120,no,Off
Mon Jan  1 15:52:30 1900,57150,no,Off
Mon Jan  1 15:53:00 1900,57180,no,Off
Mon Jan  1 15:53:30 1900,57210,no,Off
Mon Jan  1 15:54:00 1900,57240,no,Off
Mon Jan  1 15:54:30 1900,57270,no,Off
Mon Jan  1 15:55:00 1900,57300,no,Off
Mon Jan  1 15:55:30 1900,57330,no,Off
Mon Jan  1 15:56:00 1900,57360,no,Off
Mon Jan  1 15:56:30 1900,57390,no,Off
Mon Jan  1 15:57:00 1900,57420,no,Off
Mon Jan  1 15:57:30 1900,57450,no,Off
Mon Jan  1 15:58:00 1900,57480,no,Off
Mon Jan  1 15:58:30 1900,57510,no,Off
Mon Jan  1 15:59:00 1900,57540,no,Off
Mon Jan  1 15:59:30 1900,57570,no,Off
Mon Jan  1 16:00:00 1900,57600,no,Off
Mon Jan  1 16:00:30 1900,57630,no,Off
Mon Jan  1 16:01:00 1900,57660,no,Off
Mon Jan  1 16:01:30 1900,57690,no,Off
Mon Jan  1 16:02:00 1900,57720,no,Off
Mon Jan  1 16:02:30 1900,57750,no,Off
Mon Jan  1 16:03:00 1900,57780,no,Off
Mon Jan  1 16:03:30 1900,57810,no,Off
Mon Jan  1 16:04:00 1900,57840,no,Off
Mon Jan  1 16:04:30 1900,57870,no,Off
Mon Jan  1 16:05:00 1900,57900,no,Off
Mon Jan  1 16:05:30 1900,57930,no,Off
Mon Jan  1 16:06:00 1900,57960,no,Off
Mon Jan  1 16:06:30 1900,57990,no,Off
Mon Jan  1 16:07:00 1900,58020,no,Off
Mon Jan  1 16:07:30 1900,58050,no,Off
Mon Jan  1 16:08:00 1900,58080,no,Off
Mon Jan  1 16:08:30 1900,58110,no,Off
Mon Jan  1 16:09:00 1900,58140,no,Off
Mon Jan  1 16:09:30 1900,58170,no,Off
Mon Jan  1 16:10:00 1900,58200,no,Off
Mon Jan  1 16:10:30 1900,58230,no,Off
Mon Jan  1 16:11:00 1900,58260,no,Off
Mon Jan  1 16:11:30 1900,58290,no,Off
Mon Jan  1 16:12:00 1900,58320,no,Off
Mon Jan  1 16:12:30 1900,58350,no,Off
Mon Jan  1 16:13:00 1900,58380,no,Off
Mon Jan  1 16:13:30 1900,58410,no,Off
Mon Jan  1 16:14:00 1900,58440,no,Off
Mon Jan  1 16:14:30 1900,58470,no,Off
Mon Jan  1 16:15:00 1900,58500,no,Off
Mon Jan  1 16:15:30 1900,58530,no,Off
Mon Jan  1 16:16:00 1900,58560,no,Off
Mon Jan  1 16:16:30 1900,58590,no,Off
Mon Jan  1 16:17:00 1900,58620,no,Off
Mon Jan  1 16:17:30 1900,58650,no,Off
Mon Jan  1 16:18:00 1900,58680,no,Off
Mon Jan  1 16:18:30 1900,58710,no,Off
Mon Jan  1 16:19:00 1900,58740,no,Off
Mon Jan  1 16:19:30 1900,58770,no,Off
Mon Jan  1 16:20:00 1900,58800,no,Off
Mon Jan  1 16:20:30 1900,58830,no,Off
Mon Jan  1 16:21:00 1900,58860,no,Off
Mon Jan  1 16:21:30 1900,58890,no,Off
Mon Jan  1 16:22:00 1900,58920,no,Off
Mon Jan  1 16:22:30 1900,58950,no,Off
Mon Jan  1 16:23:00 1900,58980,no,Off
Mon Jan  1 16:23:30 1900,59010,no,Off
Mon Jan  1 16:24:00 1900,59040,no,Off
Mon Jan  1 16:24:30 1900,59070,no,Off
Mon Jan  1 16:25:00 1900,59100,no,Off
Mon Jan  1 16:25:30 1900,59130,no,Off
Mon Jan  1 16:26:00 1900,59160,no,Off
Mon Jan  1 16:26:30 1900,59190,no,Off
Mon Jan  1 16:27:00 1900,59220,no,Off
Mon Jan  1 16:27:30 1900,59250,no,Off
Mon Jan  1 16:28:00 1900,59280,no,Off
Mon Jan  1 16:28:30 1900,59310,no,Off
Mon Jan  1 16:29:00 1900,59340,no,Off
Mon Jan  1 16:29:30 1900,59370,no,Off
Mon Jan  1 16:30:00 1900,59400,no,Off
Mon Jan  1 16:30:30 1900,59430,no,Off
Mon Jan  1 16:31:00 1900,59460,no,Off
Mon Jan  1 16:31:30 1900,59490,no,Off
Mon Jan  1 16:32:00 1900,59520,no,Off
Mon Jan  1 16:32:30 1900,59550,no,Off
Mon Jan  1 16:33:00 1900,59580,no,Off
Mon Jan  1 16:33:30 1900,59610,no,Off
Mon Jan  1 16:34:00 1900,59640,no,Off
Mon Jan  1 16:34:30 1900,59670,no,Off
Mon Jan  1 16:35:00 1900,59700,no,Off
Mon Jan  1 16:35:30 1900,59730,no,Off
Mon Jan  1 16:36:00 1900,59760,no,Off
Mon Jan  1 16:36:30 1900,59790,no,Off
Mon Jan  1 16:37:00 1900,59820,no,Off
Mon Jan  1 16:37:30 1900,59850,no,Off
Mon Jan  1 16:38:00 1900,59880,no,Off
Mon Jan  1 16:38:30 1900,59910,no,Off
Mon Jan  1 16:39:00 1900,59940,no,Off
Mon Jan  1 16:39:30 1900,59970,no,Off
Mon Jan  1 16:40:00 1900,60000,no,Off
Mon Jan  1 16:40:30 1900,60030,no,Off
Mon Jan  1 16:41:00 1900,60060,no,Off
Mon Jan  1 16:41:30 1900,60090,no,Off
Mon Jan  1 16:42:00 1900,60120,no,Off
Mon Jan  1 16:42:30 1900,60150,no,Off
Mon Jan  1 16:43:00 1900,60180,no,Off
Mon Jan  1 16:43:30 1900,60210,no,Off
Mon Jan  1 16:44:00 1900,60240,no,Off
Mon Jan  1 16:44:30 1900,60270,no,Off
Mon Jan  1 16:45:00 1900,60300,no,Off
Mon Jan  1 16:45:30 1900,60330,no,Off
Mon Jan  1 16:46:00 1900,60360,no,Off
Mon Jan  1 16:46:30 1900,60390,no,Off
Mon Jan  1 16:47:00 1900,60420,no,Off
Mon Jan  1 16:47:30 1900,60450,no,Off
Mon Jan  1 16:48:00 1900,60480,no,Off
Mon Jan  1 16:48:30 1900,60510,no,Off
Mon Jan  1 16:49:00 1900,60540,no,Off
Mon Jan  1 16:49:30 1900,60570,no,Off
Mon Jan  1 16:50:00 1900,60600,no,Off
Mon Jan  1 16:50:30 1900,60630,no,Off
Mon Jan  1 16:51:00 1900,60660,no,Off
Mon Jan  1 16:51:30 1900,60690,no,Off
Mon Jan  1 16:52:00 1900,60720,no,Off
Mon Jan  1 16:52:30 1900,60750,no,Off
Mon Jan  1 16:53:00 1900,60780,no,Off
Mon Jan  1 16:53:30 1900,60810,no,Off
Mon Jan  1 16:54:00 1900,60840,no,Off
Mon Jan  1 16:54:30 1900,60870,no,Off
Mon Jan  1 16:55:00 1900,60900,no,Off
Mon Jan  1 16:55:30 1900,60930,no,Off
Mon Jan  1 16:56:00 1900,60960,no,Off
Mon Jan  1 16:56:30 1900,60990,no,Off
Mon Jan  1 16:57:00 1900,61020,no,Off
Mon Jan  1 16:57:30 1900,61050,no,Off
Mon Jan  1 16:58:00 1900,61080,no,Off
Mon Jan  1 16:58:30 1900,61110,no,Off
Mon Jan  1 16:59:00 1900,61140,no,Off
Mon Jan  1 16:59:30 1900,61170,no,Off
Mon Jan  1 17:00:00 1900,61200,no,Off
Mon Jan  1 17:00:30 1900,61230,no,Off
Mon Jan  1 17:01:00 1900,61260,no,Off
Mon Jan  1 17:01:30 1900,61290,no,Off
Mon Jan  1 17:02:00 1900,61320,no,Off
Mon Jan  1 17:02:30 1900,61350,no,Off
Mon Jan  1 17:03:00 1900,61380,no,Off
Mon Jan  1 17:03:30 1900,61410,no,Off
Mon Jan  1 17:04:00 1900,61440,no,Off
Mon Jan  1 17:04:30 1900,61470,no,Off
Mon Jan  1 17:05:00 1900,61500,no,Off
Mon Jan  1 17:05:30 1900,61530,no,Off
Mon Jan  1 17:06:00 1900,61560,no,Off
Mon Jan  1 17:06:30 1900,61590,no,Off
Mon Jan  1 17:07:00 1900,61620,no,Off
Mon Jan  1 17:07:30 1900,61650,no,Off
Mon Jan  1 17:08:00 1900,61680,no,Off
Mon Jan  1 17:08:30 1900,61710,no,Off
Mon Jan  1 17:09:00 1900,61740,no,Off
Mon Jan  1 17:09:30 1900,61770,no,Off
Mon Jan  1 17:10:00 1900,61800,no,Off
Mon Jan  1 17:10:30 1900,61830,no,Off
Mon Jan  1 17:11:00 1900,61860,no,Off
Mon Jan  1 17:11:30 1900,61890,no,Off
Mon Jan  1 17:12:00 1900,61920,no,Off
Mon Jan  1 17:12:30 1900,61950,no,Off
Mon Jan  1 17:13:00 1900,61980,no,Off
Mon Jan  1 17:13:30 1900,62010,no,Off
Mon Jan  1 17:14:00 1900,62040,no,Off
Mon Jan  1 17:14:30 1900,62070,no,Off
Mon Jan  1 17:15:00 1900,62100,no,Off
Mon Jan  1 17:15:30 1900,62130,no,Off
Mon Jan  1 17:16:00 1900,62160,no,Off
Mon Jan  1 17:16:30 1900,62190,no,Off
Mon Jan  1 17:17:00 1900,62220,no,Off
Mon Jan  1 17:17:30 1900,62250,no,Off
Mon Jan  1 17:18:00 1900,62280,no,Off
Mon Jan  1 17:18:30 1900,62310,no,Off
Mon Jan  1 17:19:00 1900,62340,no,Off
Mon Jan  1 17:19:30 1900,62370,no,Off
Mon Jan  1 17:20:00 1900,62400,no,Off
Mon Jan  1 17:20:30 1900,62430,no,Off
Mon Jan  1 17:21:00 1900,62460,no,Off
Mon Jan  1 17:21:30 1900,62490,no,Off
Mon Jan  1 17:22:00 1900,62520,no,Off
Mon Jan  1 17:22:30 1900,62550,no,Off
Mon Jan  1 17:23:00 1900,62580,no,Off
Mon Jan  1 17:23:30 1900,62610,no,Off
Mon Jan  1 17:24:00 1900,62640,no,Off
Mon Jan  1 17:24:30 1900,62670,no,Off
Mon Jan  1 17:25:00 1900,62700,no,Off
Mon Jan  1 17:25:30 1900,62730,no,Off
Mon Jan  1 17:26:00 1900,62760,no,Off
Mon Jan  1 17:26:30 1900,62790,no,Off
Mon Jan  1 17:27:00 1900,62820,no,Off
Mon Jan  1 17:27:30 1900,62850,no,Off
Mon Jan  1 17:28:00 1900,62880,no,Off
Mon Jan  1 17:28:30 1900,62910,no,Off
Mon Jan  1 17:29:00 1900,62940,no,Off
Mon Jan  1 17:29:30 1900,62970,no,Off
Mon Jan  1 17:30:00 1900,63000,no,Off
Mon Jan  1 17:30:30 1900,63030,no,Off
Mon Jan  1 17:31:00 1900,63060,no,Off
Mon Jan  1 17:31:30 1900,63090,no,Off
Mon Jan  1 17:32:00 1900,63120,no,Off
Mon Jan  1 17:32:30 1900,63150,no,Off
Mon Jan  1 17:33:00 1900,63180,no,Off
Mon Jan  1 17:33:30 1900,63210,no,Off
Mon Jan  1 17:34:00 1900,63240,no,Off
Mon Jan  1 17:34:30 1900,63270,no,Off
Mon Jan  1 17:35:00 1900,63300,no,Off
Mon Jan  1 17:35:30 1900,63330,no,Off
Mon Jan  1 17:36:00 1900,63360,no,Off
Mon Jan  1 17:36:30 1900,63390,no,Off
Mon Jan  1 17:37:00 1900,63420,no,Off
Mon Jan  1 17:37:30 1900,63450,no,Off
Mon Jan  1 17:38:00 1900,63480,no,Off
Mon Jan  1 17:38:30 1900,63510,no,Off
Mon Jan  1 17:39:00 1900,63540,no,Off
Mon Jan  1 17:39:30 1900,63570,no,Off
Mon Jan  1 17:40:00 1900,63600,no,Off
Mon Jan  1 17:40:30 1900,63630,no,Off
Mon Jan  1 17:41:00 1900,63660,no,Off
Mon Jan  1 17:41:30 1900,63690,no,Off
Mon Jan  1 17:42:00 1900,63720,no,Off
Mon Jan  1 17:42:30 1900,63750,no,Off
Mon Jan  1 17:43:00 1900,63780,no,Off
Mon Jan  1 17:43:30 1900,63810,no,Off
Mon Jan  1 17:44:00 1900,63840,no,Off
Mon Jan  1 17:44:30 1900,63870,no,Off
Mon Jan  1 17:45:00 1900,63900,no,Off
Mon Jan  1 17:45:30 1900,63930,no,Off
Mon Jan  1 17:46:00 1900,63960,no,Off
Mon Jan  1 17:46:30 1900,63990,no,Off
Mon Jan  1 17:47:00 1900,64020,no,Off
Mon Jan  1 17:47:30 1900,64050,no,Off
Mon Jan  1 17:48:00 1900,64080,no,Off
Mon Jan  1 17:48:30 1900,64110,no,Off
Mon Jan  1 17:49:00 1900,64140,no,Off
Mon Jan  1 17:49:30 1900,64170,no,Off
