total_seconds_elapsed,timestamp,movement,status
50310,Mon Jan  1 13:58:30 1900,False,False
50340,Mon Jan  1 13:59:00 1900,False,False
50370,Mon Jan  1 13:59:30 1900,True,False
50400,Mon Jan  1 14:00:00 1900,True,False
50430,Mon Jan  1 14:00:30 1900,True,False
50460,Mon Jan  1 14:01:00 1900,False,False
50490,Mon Jan  1 14:01:30 1900,True,False
50520,Mon Jan  1 14:02:00 1900,True,False
50550,Mon Jan  1 14:02:30 1900,True,False
50580,Mon Jan  1 14:03:00 1900,False,False
50610,Mon Jan  1 14:03:30 1900,True,False
50640,Mon Jan  1 14:04:00 1900,False,False
50670,Mon Jan  1 14:04:30 1900,False,False
50700,Mon Jan  1 14:05:00 1900,False,False
50730,Mon Jan  1 14:05:30 1900,False,False
50760,Mon Jan  1 14:06:00 1900,True,False
50790,Mon Jan  1 14:06:30 1900,False,False
50820,Mon Jan  1 14:07:00 1900,False,False
50850,Mon Jan  1 14:07:30 1900,True,False
50880,Mon Jan  1 14:08:00 1900,True,False
50910,Mon Jan  1 14:08:30 1900,False,False
50940,Mon Jan  1 14:09:00 1900,False,False
50970,Mon Jan  1 14:09:30 1900,True,False
51000,Mon Jan  1 14:10:00 1900,True,False
51030,Mon Jan  1 14:10:30 1900,False,False
51060,Mon Jan  1 14:11:00 1900,False,False
51090,Mon Jan  1 14:11:30 1900,False,False
51120,Mon Jan  1 14:12:00 1900,False,False
51150,Mon Jan  1 14:12:30 1900,False,False
51180,Mon Jan  1 14:13:00 1900,False,False
51210,Mon Jan  1 14:13:30 1900,False,False
51240,Mon Jan  1 14:14:00 1900,True,False
51270,Mon Jan  1 14:14:30 1900,True,False
51300,Mon Jan  1 14:15:00 1900,False,False
51330,Mon Jan  1 14:15:30 1900,True,False
51360,Mon Jan  1 14:16:00 1900,False,False
51390,Mon Jan  1 14:16:30 1900,True,False
51420,Mon Jan  1 14:17:00 1900,True,False
51450,Mon Jan  1 14:17:30 1900,False,False
51480,Mon Jan  1 14:18:00 1900,False,False
51510,Mon Jan  1 14:18:30 1900,False,False
51540,Mon Jan  1 14:19:00 1900,False,False
51570,Mon Jan  1 14:19:30 1900,True,False
51600,Mon Jan  1 14:20:00 1900,False,False
51630,Mon Jan  1 14:20:30 1900,False,False
51660,Mon Jan  1 14:21:00 1900,False,False
51690,Mon Jan  1 14:21:30 1900,False,False
51720,Mon Jan  1 14:22:00 1900,True,False
51750,Mon Jan  1 14:22:30 1900,False,False
51780,Mon Jan  1 14:23:00 1900,True,False
51810,Mon Jan  1 14:23:30 1900,False,False
51840,Mon Jan  1 14:24:00 1900,False,False
51870,Mon Jan  1 14:24:30 1900,True,False
51900,Mon Jan  1 14:25:00 1900,True,False
51930,Mon Jan  1 14:25:30 1900,False,False
51960,Mon Jan  1 14:26:00 1900,True,False
51990,Mon Jan  1 14:26:30 1900,False,False
52020,Mon Jan  1 14:27:00 1900,True,False
52050,Mon Jan  1 14:27:30 1900,True,False
52080,Mon Jan  1 14:28:00 1900,True,False
52110,Mon Jan  1 14:28:30 1900,True,False
52140,Mon Jan  1 14:29:00 1900,False,False
52170,Mon Jan  1 14:29:30 1900,True,False
52200,Mon Jan  1 14:30:00 1900,False,False
52230,Mon Jan  1 14:30:30 1900,False,False
52260,Mon Jan  1 14:31:00 1900,True,False
52290,Mon Jan  1 14:31:30 1900,True,False
52320,Mon Jan  1 14:32:00 1900,False,False
52350,Mon Jan  1 14:32:30 1900,False,False
52380,Mon Jan  1 14:33:00 1900,False,False
52410,Mon Jan  1 14:33:30 1900,True,False
52440,Mon Jan  1 14:34:00 1900,False,False
52470,Mon Jan  1 14:34:30 1900,False,False
52500,Mon Jan  1 14:35:00 1900,False,False
52530,Mon Jan  1 14:35:30 1900,False,False
52560,Mon Jan  1 14:36:00 1900,True,False
52590,Mon Jan  1 14:36:30 1900,False,False
52620,Mon Jan  1 14:37:00 1900,False,False
52650,Mon Jan  1 14:37:30 1900,True,False
52680,Mon Jan  1 14:38:00 1900,False,False
52710,Mon Jan  1 14:38:30 1900,False,False
52740,Mon Jan  1 14:39:00 1900,False,False
52770,Mon Jan  1 14:39:30 1900,True,False
52800,Mon Jan  1 14:40:00 1900,False,False
52830,Mon Jan  1 14:40:30 1900,False,False
52860,Mon Jan  1 14:41:00 1900,False,False
52890,Mon Jan  1 14:41:30 1900,True,False
52920,Mon Jan  1 14:42:00 1900,True,False
52950,Mon Jan  1 14:42:30 1900,True,False
52980,Mon Jan  1 14:43:00 1900,True,False
53010,Mon Jan  1 14:43:30 1900,True,False
53040,Mon Jan  1 14:44:00 1900,False,False
53070,Mon Jan  1 14:44:30 1900,True,False
53100,Mon Jan  1 14:45:00 1900,True,False
53130,Mon Jan  1 14:45:30 1900,False,False
53160,Mon Jan  1 14:46:00 1900,True,False
53190,Mon Jan  1 14:46:30 1900,False,False
53220,Mon Jan  1 14:47:00 1900,False,False
53250,Mon Jan  1 14:47:30 1900,True,False
53280,Mon Jan  1 14:48:00 1900,True,False
53310,Mon Jan  1 14:48:30 1900,True,False
53340,Mon Jan  1 14:49:00 1900,True,False
53370,Mon Jan  1 14:49:30 1900,True,False
53400,Mon Jan  1 14:50:00 1900,True,False
53430,Mon Jan  1 14:50:30 1900,False,False
53460,Mon Jan  1 14:51:00 1900,False,False
53490,Mon Jan  1 14:51:30 1900,True,False
53520,Mon Jan  1 14:52:00 1900,False,False
53550,Mon Jan  1 14:52:30 1900,False,False
53580,Mon Jan  1 14:53:00 1900,True,False
53610,Mon Jan  1 14:53:30 1900,False,False
53640,Mon Jan  1 14:54:00 1900,True,False
53670,Mon Jan  1 14:54:30 1900,False,False
53700,Mon Jan  1 14:55:00 1900,True,False
53730,Mon Jan  1 14:55:30 1900,True,False
53760,Mon Jan  1 14:56:00 1900,False,False
53790,Mon Jan  1 14:56:30 1900,True,False
53820,Mon Jan  1 14:57:00 1900,True,False
53850,Mon Jan  1 14:57:30 1900,True,False
53880,Mon Jan  1 14:58:00 1900,True,False
53910,Mon Jan  1 14:58:30 1900,True,False
53940,Mon Jan  1 14:59:00 1900,True,False
53970,Mon Jan  1 14:59:30 1900,True,False
54000,Mon Jan  1 15:00:00 1900,True,False
54030,Mon Jan  1 15:00:30 1900,True,False
54060,Mon Jan  1 15:01:00 1900,True,False
54090,Mon Jan  1 15:01:30 1900,True,False
54120,Mon Jan  1 15:02:00 1900,True,False
54150,Mon Jan  1 15:02:30 1900,False,False
54180,Mon Jan  1 15:03:00 1900,True,False
54210,Mon Jan  1 15:03:30 1900,False,False
54240,Mon Jan  1 15:04:00 1900,True,False
54270,Mon Jan  1 15:04:30 1900,False,False
54300,Mon Jan  1 15:05:00 1900,True,False
54330,Mon Jan  1 15:05:30 1900,False,False
54360,Mon Jan  1 15:06:00 1900,False,False
54390,Mon Jan  1 15:06:30 1900,True,False
54420,Mon Jan  1 15:07:00 1900,True,False
54450,Mon Jan  1 15:07:30 1900,False,False
54480,Mon Jan  1 15:08:00 1900,True,False
54510,Mon Jan  1 15:08:30 1900,True,False
54540,Mon Jan  1 15:09:00 1900,True,False
54570,Mon Jan  1 15:09:30 1900,False,False
54600,Mon Jan  1 15:10:00 1900,True,False
54630,Mon Jan  1 15:10:30 1900,True,False
54660,Mon Jan  1 15:11:00 1900,True,False
54690,Mon Jan  1 15:11:30 1900,False,False
54720,Mon Jan  1 15:12:00 1900,False,False
54750,Mon Jan  1 15:12:30 1900,True,False
54780,Mon Jan  1 15:13:00 1900,False,False
54810,Mon Jan  1 15:13:30 1900,False,False
54840,Mon Jan  1 15:14:00 1900,False,False
54870,Mon Jan  1 15:14:30 1900,True,False
54900,Mon Jan  1 15:15:00 1900,False,False
54930,Mon Jan  1 15:15:30 1900,True,False
54960,Mon Jan  1 15:16:00 1900,False,False
54990,Mon Jan  1 15:16:30 1900,False,False
55020,Mon Jan  1 15:17:00 1900,True,False
55050,Mon Jan  1 15:17:30 1900,False,False
55080,Mon Jan  1 15:18:00 1900,False,False
55110,Mon Jan  1 15:18:30 1900,True,False
55140,Mon Jan  1 15:19:00 1900,False,False
55170,Mon Jan  1 15:19:30 1900,False,False
55200,Mon Jan  1 15:20:00 1900,False,False
55230,Mon Jan  1 15:20:30 1900,False,False
55260,Mon Jan  1 15:21:00 1900,False,False
55290,Mon Jan  1 15:21:30 1900,True,False
55320,Mon Jan  1 15:22:00 1900,True,False
55350,Mon Jan  1 15:22:30 1900,False,False
55380,Mon Jan  1 15:23:00 1900,True,False
55410,Mon Jan  1 15:23:30 1900,True,False
55440,Mon Jan  1 15:24:00 1900,True,False
55470,Mon Jan  1 15:24:30 1900,True,False
55500,Mon Jan  1 15:25:00 1900,False,False
55530,Mon Jan  1 15:25:30 1900,False,False
55560,Mon Jan  1 15:26:00 1900,True,False
55590,Mon Jan  1 15:26:30 1900,False,False
55620,Mon Jan  1 15:27:00 1900,True,False
55650,Mon Jan  1 15:27:30 1900,False,False
55680,Mon Jan  1 15:28:00 1900,True,False
55710,Mon Jan  1 15:28:30 1900,True,False
55740,Mon Jan  1 15:29:00 1900,True,False
55770,Mon Jan  1 15:29:30 1900,True,False
55800,Mon Jan  1 15:30:00 1900,False,False
55830,Mon Jan  1 15:30:30 1900,False,False
55860,Mon Jan  1 15:31:00 1900,False,False
55890,Mon Jan  1 15:31:30 1900,False,False
55920,Mon Jan  1 15:32:00 1900,True,False
55950,Mon Jan  1 15:32:30 1900,False,False
55980,Mon Jan  1 15:33:00 1900,True,False
56010,Mon Jan  1 15:33:30 1900,True,False
56040,Mon Jan  1 15:34:00 1900,False,False
56070,Mon Jan  1 15:34:30 1900,False,False
56100,Mon Jan  1 15:35:00 1900,False,False
56130,Mon Jan  1 15:35:30 1900,True,False
56160,Mon Jan  1 15:36:00 1900,True,False
56190,Mon Jan  1 15:36:30 1900,False,False
56220,Mon Jan  1 15:37:00 1900,True,False
56250,Mon Jan  1 15:37:30 1900,False,False
56280,Mon Jan  1 15:38:00 1900,True,False
56310,Mon Jan  1 15:38:30 1900,True,False
56340,Mon Jan  1 15:39:00 1900,True,False
56370,Mon Jan  1 15:39:30 1900,False,False
56400,Mon Jan  1 15:40:00 1900,True,False
56430,Mon Jan  1 15:40:30 1900,True,False
56460,Mon Jan  1 15:41:00 1900,False,False
56490,Mon Jan  1 15:41:30 1900,True,False
56520,Mon Jan  1 15:42:00 1900,True,False
56550,Mon Jan  1 15:42:30 1900,False,False
56580,Mon Jan  1 15:43:00 1900,False,False
56610,Mon Jan  1 15:43:30 1900,False,False
56640,Mon Jan  1 15:44:00 1900,False,False
56670,Mon Jan  1 15:44:30 1900,True,False
56700,Mon Jan  1 15:45:00 1900,False,False
56730,Mon Jan  1 15:45:30 1900,True,False
56760,Mon Jan  1 15:46:00 1900,True,False
56790,Mon Jan  1 15:46:30 1900,True,False
56820,Mon Jan  1 15:47:00 1900,True,False
56850,Mon Jan  1 15:47:30 1900,False,False
56880,Mon Jan  1 15:48:00 1900,True,False
56910,Mon Jan  1 15:48:30 1900,True,False
56940,Mon Jan  1 15:49:00 1900,False,False
56970,Mon Jan  1 15:49:30 1900,True,False
57000,Mon Jan  1 15:50:00 1900,False,False
57030,Mon Jan  1 15:50:30 1900,True,False
57060,Mon Jan  1 15:51:00 1900,False,False
57090,Mon Jan  1 15:51:30 1900,True,False
57120,Mon Jan  1 15:52:00 1900,False,False
57150,Mon Jan  1 15:52:30 1900,True,False
57180,Mon Jan  1 15:53:00 1900,True,False
57210,Mon Jan  1 15:53:30 1900,False,False
57240,Mon Jan  1 15:54:00 1900,True,False
57270,Mon Jan  1 15:54:30 1900,False,False
57300,Mon Jan  1 15:55:00 1900,True,False
57330,Mon Jan  1 15:55:30 1900,True,False
57360,Mon Jan  1 15:56:00 1900,False,False
57390,Mon Jan  1 15:56:30 1900,True,False
57420,Mon Jan  1 15:57:00 1900,False,False
57450,Mon Jan  1 15:57:30 1900,True,False
57480,Mon Jan  1 15:58:00 1900,False,False
57510,Mon Jan  1 15:58:30 1900,False,False
57540,Mon Jan  1 15:59:00 1900,True,False
57570,Mon Jan  1 15:59:30 1900,False,False
57600,Mon Jan  1 16:00:00 1900,True,False
57630,Mon Jan  1 16:00:30 1900,True,False
57660,Mon Jan  1 16:01:00 1900,False,False
57690,Mon Jan  1 16:01:30 1900,False,False
57720,Mon Jan  1 16:02:00 1900,False,False
57750,Mon Jan  1 16:02:30 1900,False,False
57780,Mon Jan  1 16:03:00 1900,False,False
57810,Mon Jan  1 16:03:30 1900,True,False
57840,Mon Jan  1 16:04:00 1900,True,False
57870,Mon Jan  1 16:04:30 1900,True,False
57900,Mon Jan  1 16:05:00 1900,False,False
57930,Mon Jan  1 16:05:30 1900,False,False
57960,Mon Jan  1 16:06:00 1900,False,False
57990,Mon Jan  1 16:06:30 1900,True,False
58020,Mon Jan  1 16:07:00 1900,True,False
58050,Mon Jan  1 16:07:30 1900,False,False
58080,Mon Jan  1 16:08:00 1900,True,False
58110,Mon Jan  1 16:08:30 1900,False,False
58140,Mon Jan  1 16:09:00 1900,False,False
58170,Mon Jan  1 16:09:30 1900,False,False
58200,Mon Jan  1 16:10:00 1900,False,False
58230,Mon Jan  1 16:10:30 1900,True,False
58260,Mon Jan  1 16:11:00 1900,True,False
58290,Mon Jan  1 16:11:30 1900,False,False
58320,Mon Jan  1 16:12:00 1900,True,False
58350,Mon Jan  1 16:12:30 1900,False,False
58380,Mon Jan  1 16:13:00 1900,False,False
58410,Mon Jan  1 16:13:30 1900,False,False
58440,Mon Jan  1 16:14:00 1900,True,False
58470,Mon Jan  1 16:14:30 1900,True,False
58500,Mon Jan  1 16:15:00 1900,False,False
58530,Mon Jan  1 16:15:30 1900,False,False
58560,Mon Jan  1 16:16:00 1900,True,False
58590,Mon Jan  1 16:16:30 1900,False,False
58620,Mon Jan  1 16:17:00 1900,False,False
58650,Mon Jan  1 16:17:30 1900,False,False
58680,Mon Jan  1 16:18:00 1900,True,False
58710,Mon Jan  1 16:18:30 1900,False,False
58740,Mon Jan  1 16:19:00 1900,False,False
58770,Mon Jan  1 16:19:30 1900,True,False
58800,Mon Jan  1 16:20:00 1900,True,False
58830,Mon Jan  1 16:20:30 1900,False,False
58860,Mon Jan  1 16:21:00 1900,True,False
58890,Mon Jan  1 16:21:30 1900,True,False
58920,Mon Jan  1 16:22:00 1900,True,False
58950,Mon Jan  1 16:22:30 1900,True,False
58980,Mon Jan  1 16:23:00 1900,True,False
59010,Mon Jan  1 16:23:30 1900,True,False
59040,Mon Jan  1 16:24:00 1900,True,False
59070,Mon Jan  1 16:24:30 1900,False,False
59100,Mon Jan  1 16:25:00 1900,False,False
59130,Mon Jan  1 16:25:30 1900,True,False
59160,Mon Jan  1 16:26:00 1900,False,False
59190,Mon Jan  1 16:26:30 1900,True,False
59220,Mon Jan  1 16:27:00 1900,True,False
59250,Mon Jan  1 16:27:30 1900,True,False
59280,Mon Jan  1 16:28:00 1900,False,False
59310,Mon Jan  1 16:28:30 1900,False,False
59340,Mon Jan  1 16:29:00 1900,False,False
59370,Mon Jan  1 16:29:30 1900,True,False
59400,Mon Jan  1 16:30:00 1900,True,False
59430,Mon Jan  1 16:30:30 1900,True,False
59460,Mon Jan  1 16:31:00 1900,False,False
59490,Mon Jan  1 16:31:30 1900,False,False
59520,Mon Jan  1 16:32:00 1900,False,False
59550,Mon Jan  1 16:32:30 1900,True,False
59580,Mon Jan  1 16:33:00 1900,True,False
59610,Mon Jan  1 16:33:30 1900,True,False
59640,Mon Jan  1 16:34:00 1900,False,False
59670,Mon Jan  1 16:34:30 1900,True,False
59700,Mon Jan  1 16:35:00 1900,False,False
59730,Mon Jan  1 16:35:30 1900,True,False
59760,Mon Jan  1 16:36:00 1900,False,False
59790,Mon Jan  1 16:36:30 1900,True,False
59820,Mon Jan  1 16:37:00 1900,False,False
59850,Mon Jan  1 16:37:30 1900,True,False
59880,Mon Jan  1 16:38:00 1900,True,False
59910,Mon Jan  1 16:38:30 1900,False,False
59940,Mon Jan  1 16:39:00 1900,True,False
59970,Mon Jan  1 16:39:30 1900,False,False
60000,Mon Jan  1 16:40:00 1900,False,False
60030,Mon Jan  1 16:40:30 1900,False,False
60060,Mon Jan  1 16:41:00 1900,False,False
60090,Mon Jan  1 16:41:30 1900,False,False
60120,Mon Jan  1 16:42:00 1900,False,False
60150,Mon Jan  1 16:42:30 1900,True,False
60180,Mon Jan  1 16:43:00 1900,True,False
60210,Mon Jan  1 16:43:30 1900,True,False
60240,Mon Jan  1 16:44:00 1900,True,False
60270,Mon Jan  1 16:44:30 1900,True,False
60300,Mon Jan  1 16:45:00 1900,False,False
60330,Mon Jan  1 16:45:30 1900,False,False
60360,Mon Jan  1 16:46:00 1900,True,False
60390,Mon Jan  1 16:46:30 1900,True,False
60420,Mon Jan  1 16:47:00 1900,False,False
60450,Mon Jan  1 16:47:30 1900,True,False
60480,Mon Jan  1 16:48:00 1900,True,False
60510,Mon Jan  1 16:48:30 1900,True,False
60540,Mon Jan  1 16:49:00 1900,True,False
60570,Mon Jan  1 16:49:30 1900,False,False
60600,Mon Jan  1 16:50:00 1900,True,False
60630,Mon Jan  1 16:50:30 1900,True,False
60660,Mon Jan  1 16:51:00 1900,True,False
60690,Mon Jan  1 16:51:30 1900,True,False
60720,Mon Jan  1 16:52:00 1900,False,False
60750,Mon Jan  1 16:52:30 1900,False,False
60780,Mon Jan  1 16:53:00 1900,True,False
60810,Mon Jan  1 16:53:30 1900,True,False
60840,Mon Jan  1 16:54:00 1900,False,False
60870,Mon Jan  1 16:54:30 1900,True,False
60900,Mon Jan  1 16:55:00 1900,False,False
60930,Mon Jan  1 16:55:30 1900,True,False
60960,Mon Jan  1 16:56:00 1900,True,False
60990,Mon Jan  1 16:56:30 1900,False,False
61020,Mon Jan  1 16:57:00 1900,False,False
61050,Mon Jan  1 16:57:30 1900,True,False
61080,Mon Jan  1 16:58:00 1900,False,False
61110,Mon Jan  1 16:58:30 1900,True,False
61140,Mon Jan  1 16:59:00 1900,True,False
61170,Mon Jan  1 16:59:30 1900,True,False
61200,Mon Jan  1 17:00:00 1900,True,False
61230,Mon Jan  1 17:00:30 1900,True,False
61260,Mon Jan  1 17:01:00 1900,False,False
61290,Mon Jan  1 17:01:30 1900,False,False
61320,Mon Jan  1 17:02:00 1900,False,False
61350,Mon Jan  1 17:02:30 1900,False,False
61380,Mon Jan  1 17:03:00 1900,False,False
61410,Mon Jan  1 17:03:30 1900,True,False
61440,Mon Jan  1 17:04:00 1900,True,False
61470,Mon Jan  1 17:04:30 1900,True,False
61500,Mon Jan  1 17:05:00 1900,False,False
61530,Mon Jan  1 17:05:30 1900,False,False
61560,Mon Jan  1 17:06:00 1900,False,False
61590,Mon Jan  1 17:06:30 1900,True,False
61620,Mon Jan  1 17:07:00 1900,True,False
61650,Mon Jan  1 17:07:30 1900,True,False
61680,Mon Jan  1 17:08:00 1900,False,False
61710,Mon Jan  1 17:08:30 1900,False,False
61740,Mon Jan  1 17:09:00 1900,True,False
61770,Mon Jan  1 17:09:30 1900,False,False
61800,Mon Jan  1 17:10:00 1900,True,False
61830,Mon Jan  1 17:10:30 1900,False,False
61860,Mon Jan  1 17:11:00 1900,False,False
61890,Mon Jan  1 17:11:30 1900,False,False
61920,Mon Jan  1 17:12:00 1900,False,False
61950,Mon Jan  1 17:12:30 1900,False,False
61980,Mon Jan  1 17:13:00 1900,True,False
62010,Mon Jan  1 17:13:30 1900,False,False
62040,Mon Jan  1 17:14:00 1900,True,False
62070,Mon Jan  1 17:14:30 1900,True,False
62100,Mon Jan  1 17:15:00 1900,False,False
62130,Mon Jan  1 17:15:30 1900,True,False
62160,Mon Jan  1 17:16:00 1900,True,False
62190,Mon Jan  1 17:16:30 1900,True,False
62220,Mon Jan  1 17:17:00 1900,True,False
62250,Mon Jan  1 17:17:30 1900,False,False
62280,Mon Jan  1 17:18:00 1900,True,False
62310,Mon Jan  1 17:18:30 1900,True,False
62340,Mon Jan  1 17:19:00 1900,False,False
62370,Mon Jan  1 17:19:30 1900,False,False
62400,Mon Jan  1 17:20:00 1900,False,False
62430,Mon Jan  1 17:20:30 1900,False,False
62460,Mon Jan  1 17:21:00 1900,True,False
62490,Mon Jan  1 17:21:30 1900,True,False
62520,Mon Jan  1 17:22:00 1900,True,False
62550,Mon Jan  1 17:22:30 1900,True,False
62580,Mon Jan  1 17:23:00 1900,True,False
62610,Mon Jan  1 17:23:30 1900,True,False
62640,Mon Jan  1 17:24:00 1900,False,False
62670,Mon Jan  1 17:24:30 1900,True,False
62700,Mon Jan  1 17:25:00 1900,True,False
62730,Mon Jan  1 17:25:30 1900,True,False
62760,Mon Jan  1 17:26:00 1900,True,False
62790,Mon Jan  1 17:26:30 1900,True,False
62820,Mon Jan  1 17:27:00 1900,True,False
62850,Mon Jan  1 17:27:30 1900,True,False
62880,Mon Jan  1 17:28:00 1900,True,False
62910,Mon Jan  1 17:28:30 1900,False,False
62940,Mon Jan  1 17:29:00 1900,False,False
62970,Mon Jan  1 17:29:30 1900,True,False
63000,Mon Jan  1 17:30:00 1900,True,False
63030,Mon Jan  1 17:30:30 1900,False,False
63060,Mon Jan  1 17:31:00 1900,False,False
63090,Mon Jan  1 17:31:30 1900,False,False
63120,Mon Jan  1 17:32:00 1900,False,False
63150,Mon Jan  1 17:32:30 1900,True,False
63180,Mon Jan  1 17:33:00 1900,True,False
63210,Mon Jan  1 17:33:30 1900,True,False
63240,Mon Jan  1 17:34:00 1900,True,False
63270,Mon Jan  1 17:34:30 1900,True,False
63300,Mon Jan  1 17:35:00 1900,False,False
63330,Mon Jan  1 17:35:30 1900,False,False
63360,Mon Jan  1 17:36:00 1900,True,False
63390,Mon Jan  1 17:36:30 1900,True,False
63420,Mon Jan  1 17:37:00 1900,False,False
63450,Mon Jan  1 17:37:30 1900,False,False
63480,Mon Jan  1 17:38:00 1900,True,False
63510,Mon Jan  1 17:38:30 1900,True,False
63540,Mon Jan  1 17:39:00 1900,False,False
63570,Mon Jan  1 17:39:30 1900,False,False
63600,Mon Jan  1 17:40:00 1900,True,False
63630,Mon Jan  1 17:40:30 1900,True,False
63660,Mon Jan  1 17:41:00 1900,False,False
63690,Mon Jan  1 17:41:30 1900,True,False
63720,Mon Jan  1 17:42:00 1900,False,False
63750,Mon Jan  1 17:42:30 1900,False,False
63780,Mon Jan  1 17:43:00 1900,True,False
63810,Mon Jan  1 17:43:30 1900,True,False
63840,Mon Jan  1 17:44:00 1900,False,False
63870,Mon Jan  1 17:44:30 1900,False,False
63900,Mon Jan  1 17:45:00 1900,False,False
63930,Mon Jan  1 17:45:30 1900,True,False
63960,Mon Jan  1 17:46:00 1900,False,False
63990,Mon Jan  1 17:46:30 1900,False,False
64020,Mon Jan  1 17:47:00 1900,True,False
64050,Mon Jan  1 17:47:30 1900,True,False
64080,Mon Jan  1 17:48:00 1900,True,False
64110,Mon Jan  1 17:48:30 1900,True,False
64140,Mon Jan  1 17:49:00 1900,True,False
64170,Mon Jan  1 17:49:30 1900,False,False
64200,Mon Jan  1 17:50:00 1900,True,False
64230,Mon Jan  1 17:50:30 1900,True,False
64260,Mon Jan  1 17:51:00 1900,True,False
64290,Mon Jan  1 17:51:30 1900,False,False
64320,Mon Jan  1 17:52:00 1900,False,False
64350,Mon Jan  1 17:52:30 1900,True,False
64380,Mon Jan  1 17:53:00 1900,True,False
64410,Mon Jan  1 17:53:30 1900,True,False
64440,Mon Jan  1 17:54:00 1900,False,False
64470,Mon Jan  1 17:54:30 1900,True,False
64500,Mon Jan  1 17:55:00 1900,True,False
64530,Mon Jan  1 17:55:30 1900,True,False
64560,Mon Jan  1 17:56:00 1900,True,False
64590,Mon Jan  1 17:56:30 1900,False,False
64620,Mon Jan  1 17:57:00 1900,True,False
64650,Mon Jan  1 17:57:30 1900,True,False
64680,Mon Jan  1 17:58:00 1900,False,False
64710,Mon Jan  1 17:58:30 1900,False,False
64740,Mon Jan  1 17:59:00 1900,True,False
64770,Mon Jan  1 17:59:30 1900,False,False
64800,Mon Jan  1 18:00:00 1900,False,False
64830,Mon Jan  1 18:00:30 1900,True,True
64860,Mon Jan  1 18:01:00 1900,False,False
64890,Mon Jan  1 18:01:30 1900,True,True
64920,Mon Jan  1 18:02:00 1900,True,True
64950,Mon Jan  1 18:02:30 1900,False,False
64980,Mon Jan  1 18:03:00 1900,True,True
65010,Mon Jan  1 18:03:30 1900,True,True
65040,Mon Jan  1 18:04:00 1900,True,True
65070,Mon Jan  1 18:04:30 1900,True,True
65100,Mon Jan  1 18:05:00 1900,True,True
65130,Mon Jan  1 18:05:30 1900,False,False
65160,Mon Jan  1 18:06:00 1900,False,False
65190,Mon Jan  1 18:06:30 1900,True,True
65220,Mon Jan  1 18:07:00 1900,True,True
65250,Mon Jan  1 18:07:30 1900,True,True
65280,Mon Jan  1 18:08:00 1900,True,True
65310,Mon Jan  1 18:08:30 1900,True,True
65340,Mon Jan  1 18:09:00 1900,True,True
65370,Mon Jan  1 18:09:30 1900,False,False
65400,Mon Jan  1 18:10:00 1900,False,False
65430,Mon Jan  1 18:10:30 1900,True,True
65460,Mon Jan  1 18:11:00 1900,False,False
65490,Mon Jan  1 18:11:30 1900,False,False
65520,Mon Jan  1 18:12:00 1900,False,False
65550,Mon Jan  1 18:12:30 1900,True,True
65580,Mon Jan  1 18:13:00 1900,True,True
65610,Mon Jan  1 18:13:30 1900,True,True
65640,Mon Jan  1 18:14:00 1900,False,False
65670,Mon Jan  1 18:14:30 1900,False,False
65700,Mon Jan  1 18:15:00 1900,False,False
65730,Mon Jan  1 18:15:30 1900,False,False
65760,Mon Jan  1 18:16:00 1900,True,True
65790,Mon Jan  1 18:16:30 1900,False,False
65820,Mon Jan  1 18:17:00 1900,False,False
65850,Mon Jan  1 18:17:30 1900,False,False
65880,Mon Jan  1 18:18:00 1900,True,True
65910,Mon Jan  1 18:18:30 1900,True,True
65940,Mon Jan  1 18:19:00 1900,False,False
65970,Mon Jan  1 18:19:30 1900,True,True
66000,Mon Jan  1 18:20:00 1900,True,True
66030,Mon Jan  1 18:20:30 1900,True,True
66060,Mon Jan  1 18:21:00 1900,True,True
66090,Mon Jan  1 18:21:30 1900,False,False
66120,Mon Jan  1 18:22:00 1900,True,True
66150,Mon Jan  1 18:22:30 1900,False,False
66180,Mon Jan  1 18:23:00 1900,False,False
66210,Mon Jan  1 18:23:30 1900,True,True
66240,Mon Jan  1 18:24:00 1900,False,False
66270,Mon Jan  1 18:24:30 1900,False,False
66300,Mon Jan  1 18:25:00 1900,True,True
66330,Mon Jan  1 18:25:30 1900,True,True
66360,Mon Jan  1 18:26:00 1900,False,False
66390,Mon Jan  1 18:26:30 1900,False,False
66420,Mon Jan  1 18:27:00 1900,True,True
66450,Mon Jan  1 18:27:30 1900,True,True
66480,Mon Jan  1 18:28:00 1900,False,False
66510,Mon Jan  1 18:28:30 1900,False,False
66540,Mon Jan  1 18:29:00 1900,True,True
66570,Mon Jan  1 18:29:30 1900,False,False
66600,Mon Jan  1 18:30:00 1900,False,False
66630,Mon Jan  1 18:30:30 1900,True,True
66660,Mon Jan  1 18:31:00 1900,False,False
66690,Mon Jan  1 18:31:30 1900,True,True
66720,Mon Jan  1 18:32:00 1900,False,False
66750,Mon Jan  1 18:32:30 1900,False,False
66780,Mon Jan  1 18:33:00 1900,True,True
66810,Mon Jan  1 18:33:30 1900,True,True
66840,Mon Jan  1 18:34:00 1900,False,False
66870,Mon Jan  1 18:34:30 1900,False,False
66900,Mon Jan  1 18:35:00 1900,True,True
66930,Mon Jan  1 18:35:30 1900,True,True
66960,Mon Jan  1 18:36:00 1900,True,True
66990,Mon Jan  1 18:36:30 1900,True,True
67020,Mon Jan  1 18:37:00 1900,True,True
67050,Mon Jan  1 18:37:30 1900,False,False
